annotation_label_id;label_id;label_name;label_hierarchy;user_id;firstname;lastname;image_id;filename;image_longitude;image_latitude;shape_id;shape_name;points;attributes;annotation_id
212;76;Vase;Porifera > Morphotype > Vase;deleted;deleted;deleted;44503;20190916T161006.367399Z.jpg;;;4;Circle;[3913.59,793.51,152.93];"{""size"":6070696,""mimetype"":""image\/jpeg"",""width"":4243,""height"":2828}";115
3262;76;Vase;Porifera > Morphotype > Vase;deleted;deleted;deleted;44515;20190916T161042.411690Z.jpg;;;4;Circle;[1713.36,600.84,180.2];"{""size"":6356571,""mimetype"":""image\/jpeg"",""width"":4243,""height"":2828}";2479
213;76;Vase;Porifera > Morphotype > Vase;deleted;deleted;deleted;44534;20190916T161141.684761Z.jpg;;;4;Circle;[509.66,955.11,145.02];"{""size"":6465805,""mimetype"":""image\/jpeg"",""width"":4243,""height"":2828}";121
215;76;Vase;Porifera > Morphotype > Vase;deleted;deleted;deleted;44623;20190916T161617.366297Z.jpg;;;4;Circle;[982.02,658.85,142.29];"{""size"":6295300,""mimetype"":""image\/jpeg"",""width"":4243,""height"":2828}";126
3072;72;Ball;Porifera > Morphotype > Ball;deleted;deleted;deleted;44752;20190916T162315.874002Z.jpg;;;4;Circle;[1713.36,2449.9,31.78];"{""size"":6343173,""mimetype"":""image\/jpeg"",""width"":4243,""height"":2828}";2498
3073;72;Ball;Porifera > Morphotype > Ball;deleted;deleted;deleted;44752;20190916T162315.874002Z.jpg;;;4;Circle;[2590.76,2288.3,52.51];"{""size"":6343173,""mimetype"":""image\/jpeg"",""width"":4243,""height"":2828}";2499
3265;76;Vase;Porifera > Morphotype > Vase;deleted;deleted;deleted;44752;20190916T162315.874002Z.jpg;;;4;Circle;[462.01,963.4,134.67];"{""size"":6343173,""mimetype"":""image\/jpeg"",""width"":4243,""height"":2828}";2497
XXX;72;Ball;Porifera > Morphotype > Ball;deleted;deleted;deleted;44752;20190916T162315.874002Z.jpg;;;4;Circle;[642,2533, 45];"{""size"":6343173,""mimetype"":""image\/jpeg"",""width"":4243,""height"":2828}";2499
XXX;72;Ball;Porifera > Morphotype > Ball;deleted;deleted;deleted;44752;20190916T162315.874002Z.jpg;;;4;Circle;[2466,939,34];"{""size"":6343173,""mimetype"":""image\/jpeg"",""width"":4243,""height"":2828}";2499
XXX;72;Ball;Porifera > Morphotype > Ball;deleted;deleted;deleted;44752;20190916T162315.874002Z.jpg;;;4;Circle;[3171,2738,40];"{""size"":6343173,""mimetype"":""image\/jpeg"",""width"":4243,""height"":2828}";2499
XXX;72;Ball;Porifera > Morphotype > Ball;deleted;deleted;deleted;44752;20190916T162315.874002Z.jpg;;;4;Circle;[2626,678,40];"{""size"":6343173,""mimetype"":""image\/jpeg"",""width"":4243,""height"":2828}";2499
XXX;72;Ball;Porifera > Morphotype > Ball;deleted;deleted;deleted;44752;20190916T162315.874002Z.jpg;;;4;Circle;[1275,2636,32];"{""size"":6343173,""mimetype"":""image\/jpeg"",""width"":4243,""height"":2828}";2499
XXX;72;Ball;Porifera > Morphotype > Ball;deleted;deleted;deleted;44752;20190916T162315.874002Z.jpg;;;4;Circle;[3130,1561,35];"{""size"":6343173,""mimetype"":""image\/jpeg"",""width"":4243,""height"":2828}";2499
XXX;72;Ball;Porifera > Morphotype > Ball;deleted;deleted;deleted;44752;20190916T162315.874002Z.jpg;;;4;Circle;[2930,1516,34];"{""size"":6343173,""mimetype"":""image\/jpeg"",""width"":4243,""height"":2828}";2499
XXX;72;Ball;Porifera > Morphotype > Ball;deleted;deleted;deleted;44752;20190916T162315.874002Z.jpg;;;4;Circle;[106,2071,41];"{""size"":6343173,""mimetype"":""image\/jpeg"",""width"":4243,""height"":2828}";2499
502;74;Crown;Porifera > Morphotype > Crown;deleted;deleted;deleted;44780;20190916T162443.501284Z.jpg;;;4;Circle;[2442.63,1603.58,97.46];"{""size"":6343173,""mimetype"":""image\/jpeg"",""width"":4243,""height"":2828}";129
XXX;72;Vase;Porifera > Morphotype > Ball;deleted;deleted;deleted;44752;20190916T162443.501284Z.jpg;;;4;Circle;[1065,867,151];"{""size"":6027776,""mimetype"":""image\/jpeg"",""width"":4243,""height"":2828}";2499
XXX;72;Vase;Porifera > Morphotype > Ball;deleted;deleted;deleted;44752;20190916T162443.501284Z.jpg;;;4;Circle;[1823,2289,190];"{""size"":6343173,""mimetype"":""image\/jpeg"",""width"":4243,""height"":2828}";2499
XXX;72;Vase;Porifera > Morphotype > Ball;deleted;deleted;deleted;44752;20190916T162443.501284Z.jpg;;;4;Circle;[2123,2374,178];"{""size"":6343173,""mimetype"":""image\/jpeg"",""width"":4243,""height"":2828}";2499
XXX;72;Ball;Porifera > Morphotype > Ball;deleted;deleted;deleted;44752;20190916T162443.501284Z.jpg;;;4;Circle;[3202,1826,45];"{""size"":6343173,""mimetype"":""image\/jpeg"",""width"":4243,""height"":2828}";2499
XXX;72;Ball;Porifera > Morphotype > Ball;deleted;deleted;deleted;44752;20190916T162443.501284Z.jpg;;;4;Circle;[1294,2671,41];"{""size"":6343173,""mimetype"":""image\/jpeg"",""width"":4243,""height"":2828}";2499
XXX;72;Ball;Porifera > Morphotype > Ball;deleted;deleted;deleted;44752;20190916T162443.501284Z.jpg;;;4;Circle;[235,2360,45];"{""size"":6343173,""mimetype"":""image\/jpeg"",""width"":4243,""height"":2828}";2499
XXX;72;Ball;Porifera > Morphotype > Ball;deleted;deleted;deleted;44752;20190916T162443.501284Z.jpg;;;4;Circle;[456,1946,48];"{""size"":6343173,""mimetype"":""image\/jpeg"",""width"":4243,""height"":2828}";2499
XXX;72;Ball;Porifera > Morphotype > Ball;deleted;deleted;deleted;44752;20190916T162443.501284Z.jpg;;;4;Circle;[2659,930,39];"{""size"":6343173,""mimetype"":""image\/jpeg"",""width"":4243,""height"":2828}";2499
100;72;Ball;Porifera > Morphotype > Ball;deleted;deleted;deleted;44863;20190916T162903.779988Z.jpg;;;4;Circle;[132.59,184.41,36.24];"{""size"":6343173,""mimetype"":""image\/jpeg"",""width"":4243,""height"":2828}";131
101;72;Ball;Porifera > Morphotype > Ball;deleted;deleted;deleted;44863;20190916T162903.779988Z.jpg;;;4;Circle;[379.14,294.22,29.3];"{""size"":6343173,""mimetype"":""image\/jpeg"",""width"":4243,""height"":2828}";132
102;72;Ball;Porifera > Morphotype > Ball;deleted;deleted;deleted;44863;20190916T162903.779988Z.jpg;;;4;Circle;[1877.03,772.8,52.82];"{""size"":6205506,""mimetype"":""image\/jpeg"",""width"":4243,""height"":2828}";133
103;72;Ball;Porifera > Morphotype > Ball;deleted;deleted;deleted;44863;20190916T162903.779988Z.jpg;;;4;Circle;[2175.37,567.69,39.8];"{""size"":6205506,""mimetype"":""image\/jpeg"",""width"":4243,""height"":2828}";134
104;72;Ball;Porifera > Morphotype > Ball;deleted;deleted;deleted;44863;20190916T162903.779988Z.jpg;;;4;Circle;[3391.5,1682.31,55.17];"{""size"":6205506,""mimetype"":""image\/jpeg"",""width"":4243,""height"":2828}";135
105;72;Ball;Porifera > Morphotype > Ball;deleted;deleted;deleted;44863;20190916T162903.779988Z.jpg;;;4;Circle;[2838.33,1502.06,52.94];"{""size"":6205506,""mimetype"":""image\/jpeg"",""width"":4243,""height"":2828}";136
106;72;Ball;Porifera > Morphotype > Ball;deleted;deleted;deleted;44863;20190916T162903.779988Z.jpg;;;4;Circle;[2038.63,2668.47,53.87];"{""size"":6205506,""mimetype"":""image\/jpeg"",""width"":4243,""height"":2828}";138
107;72;Ball;Porifera > Morphotype > Ball;deleted;deleted;deleted;44863;20190916T162903.779988Z.jpg;;;4;Circle;[629.82,2303.84,46.88];"{""size"":6205506,""mimetype"":""image\/jpeg"",""width"":4243,""height"":2828}";139
108;72;Ball;Porifera > Morphotype > Ball;deleted;deleted;deleted;44863;20190916T162903.779988Z.jpg;;;4;Circle;[534.52,1841.83,46.97];"{""size"":6205506,""mimetype"":""image\/jpeg"",""width"":4243,""height"":2828}";140
109;72;Ball;Porifera > Morphotype > Ball;deleted;deleted;deleted;44863;20190916T162903.779988Z.jpg;;;4;Circle;[3969.53,1243.09,38.2];"{""size"":6205506,""mimetype"":""image\/jpeg"",""width"":4243,""height"":2828}";143
XXX;72;Ball;Porifera > Morphotype > Ball;deleted;deleted;deleted;44752;20190916T162903.779988Z.jpg;;;4;Circle;[118,2367,32];"{""size"":6205506,""mimetype"":""image\/jpeg"",""width"":4243,""height"":2828}";2499
XXX;72;Ball;Porifera > Morphotype > Ball;deleted;deleted;deleted;44752;20190916T162903.779988Z.jpg;;;4;Circle;[1263,1783,38];"{""size"":6205506,""mimetype"":""image\/jpeg"",""width"":4243,""height"":2828}";2499
XXX;72;Ball;Porifera > Morphotype > Ball;deleted;deleted;deleted;44752;20190916T162903.779988Z.jpg;;;4;Circle;[3015,2601,45];"{""size"":6343173,""mimetype"":""image\/jpeg"",""width"":4243,""height"":2828}";2499
XXX;72;Ball;Porifera > Morphotype > Ball;deleted;deleted;deleted;44752;20190916T162903.779988Z.jpg;;;4;Circle;[4029,2136,38];"{""size"":6343173,""mimetype"":""image\/jpeg"",""width"":4243,""height"":2828}";2499
XXX;72;Ball;Porifera > Morphotype > Ball;deleted;deleted;deleted;44752;20190916T162903.779988Z.jpg;;;4;Circle;[1973,2253,41];"{""size"":6343173,""mimetype"":""image\/jpeg"",""width"":4243,""height"":2828}";2499
503;74;Crown;Porifera > Morphotype > Crown;deleted;deleted;deleted;44899;20190916T163059.569997Z.jpg;;;4;Circle;[1504.11,292,116.09];"{""size"":6343173,""mimetype"":""image\/jpeg"",""width"":4243,""height"":2828}";144
XXX;74;Ball;Porifera > Morphotype > Crown;deleted;deleted;deleted;44899;20190916T163059.569997Z.jpg;;;4;Circle;[1102,202,33];"{""size"":6343173,""mimetype"":""image\/jpeg"",""width"":4243,""height"":2828}";144
XXX;74;Ball;Porifera > Morphotype > Crown;deleted;deleted;deleted;44899;20190916T163059.569997Z.jpg;;;4;Circle;[325,1054,48];"{""size"":6203942,""mimetype"":""image\/jpeg"",""width"":4243,""height"":2828}";144
XXX;74;Ball;Porifera > Morphotype > Crown;deleted;deleted;deleted;44899;20190916T163059.569997Z.jpg;;;4;Circle;[1194,1882,37];"{""size"":6203942,""mimetype"":""image\/jpeg"",""width"":4243,""height"":2828}";144
XXX;74;Ball;Porifera > Morphotype > Crown;deleted;deleted;deleted;44899;20190916T163059.569997Z.jpg;;;4;Circle;[2017,2737,31];"{""size"":6203942,""mimetype"":""image\/jpeg"",""width"":4243,""height"":2828}";144
XXX;74;Ball;Porifera > Morphotype > Crown;deleted;deleted;deleted;44899;20190916T163059.569997Z.jpg;;;4;Circle;[2562,2642,35];"{""size"":6203942,""mimetype"":""image\/jpeg"",""width"":4243,""height"":2828}";144
XXX;74;Ball;Porifera > Morphotype > Crown;deleted;deleted;deleted;44899;20190916T163059.569997Z.jpg;;;4;Circle;[3767,2058,48];"{""size"":6203942,""mimetype"":""image\/jpeg"",""width"":4243,""height"":2828}";144
XXX;74;Ball;Porifera > Morphotype > Crown;deleted;deleted;deleted;44899;20190916T163059.569997Z.jpg;;;4;Circle;[3532,1042,47];"{""size"":6203942,""mimetype"":""image\/jpeg"",""width"":4243,""height"":2828}";144
XXX;74;Ball;Porifera > Morphotype > Crown;deleted;deleted;deleted;44899;20190916T163059.569997Z.jpg;;;4;Circle;[3513,1402,41];"{""size"":6203942,""mimetype"":""image\/jpeg"",""width"":4243,""height"":2828}";144
XXX;74;Ball;Porifera > Morphotype > Crown;deleted;deleted;deleted;44899;20190916T163059.569997Z.jpg;;;4;Circle;[3370,649,41];"{""size"":6203942,""mimetype"":""image\/jpeg"",""width"":4243,""height"":2828}";144
XXX;74;Ball;Porifera > Morphotype > Crown;deleted;deleted;deleted;44899;20190916T163059.569997Z.jpg;;;4;Circle;[3237,128,40];"{""size"":6203942,""mimetype"":""image\/jpeg"",""width"":4243,""height"":2828}";144
XXX;74;Ball;Porifera > Morphotype > Crown;deleted;deleted;deleted;44899;20190916T163059.569997Z.jpg;;;4;Circle;[3925,617,47];"{""size"":6203942,""mimetype"":""image\/jpeg"",""width"":4243,""height"":2828}";144
XXX;74;Vase;Porifera > Morphotype > Crown;deleted;deleted;deleted;44899;20190916T163059.569997Z.jpg;;;4;Circle;[468,2198,200];"{""size"":6203942,""mimetype"":""image\/jpeg"",""width"":4243,""height"":2828}";144
XXX;74;Vase;Porifera > Morphotype > Crown;deleted;deleted;deleted;44899;20190916T163059.569997Z.jpg;;;4;Circle;[1031,1885,89];"{""size"":6203942,""mimetype"":""image\/jpeg"",""width"":4243,""height"":2828}";144
XXX;74;Vase;Porifera > Morphotype > Crown;deleted;deleted;deleted;44899;20190916T163059.569997Z.jpg;;;4;Circle;[1393,1920,66];"{""size"":6203942,""mimetype"":""image\/jpeg"",""width"":4243,""height"":2828}";144
XXX;74;Vase;Porifera > Morphotype > Crown;deleted;deleted;deleted;44899;20190916T163059.569997Z.jpg;;;4;Circle;[3194,2146,245];"{""size"":6203942,""mimetype"":""image\/jpeg"",""width"":4243,""height"":2828}";144
XXX;74;Vase;Porifera > Morphotype > Crown;deleted;deleted;deleted;44899;20190916T163059.569997Z.jpg;;;4;Circle;[3873,1925,161];"{""size"":6203942,""mimetype"":""image\/jpeg"",""width"":4243,""height"":2828}";144
2939;85;Grey_white;Porifera > Morphotype > 5_Patate_germee > Grey_white;deleted;deleted;deleted;45016;20190916T164503.305996Z.jpg;;;4;Circle;[3225.76,957.19,96.87];"{""size"":6203942,""mimetype"":""image\/jpeg"",""width"":4243,""height"":2828}";2562
XXX;85;Ball;Porifera > Morphotype > 5_Patate_germee > Grey_white;deleted;deleted;deleted;45016;20190916T164503.305996Z.jpg;;;4;Circle;[3787,1655,34];"{""size"":6203942,""mimetype"":""image\/jpeg"",""width"":4243,""height"":2828}";2562
XXX;85;Ball;Porifera > Morphotype > 5_Patate_germee > Grey_white;deleted;deleted;deleted;45016;20190916T164503.305996Z.jpg;;;4;Circle;[2604,2112,22];"{""size"":6043795,""mimetype"":""image\/jpeg"",""width"":4243,""height"":2828}";2562
XXX;85;Ball;Porifera > Morphotype > 5_Patate_germee > Grey_white;deleted;deleted;deleted;45016;20190916T164503.305996Z.jpg;;;4;Circle;[359,1001,28];"{""size"":6043795,""mimetype"":""image\/jpeg"",""width"":4243,""height"":2828}";2562
XXX;85;Ball;Porifera > Morphotype > 5_Patate_germee > Grey_white;deleted;deleted;deleted;45016;20190916T164503.305996Z.jpg;;;4;Circle;[2428,2629,30];"{""size"":6043795,""mimetype"":""image\/jpeg"",""width"":4243,""height"":2828}";2562
3085;72;Ball;Porifera > Morphotype > Ball;deleted;deleted;deleted;45016;20190916T164503.305996Z.jpg;;;4;Circle;[1972.33,747.94,53.87];"{""size"":6043795,""mimetype"":""image\/jpeg"",""width"":4243,""height"":2828}";2563
3086;72;Ball;Porifera > Morphotype > Ball;deleted;deleted;deleted;45016;20190916T164503.305996Z.jpg;;;4;Circle;[2585.58,302.5,32.43];"{""size"":6043795,""mimetype"":""image\/jpeg"",""width"":4243,""height"":2828}";2564
3087;72;Ball;Porifera > Morphotype > Ball;deleted;deleted;deleted;45016;20190916T164503.305996Z.jpg;;;4;Circle;[2359.75,285.93,47.83];"{""size"":6043795,""mimetype"":""image\/jpeg"",""width"":4243,""height"":2828}";2565
3115;74;Crown;Porifera > Morphotype > Crown;deleted;deleted;deleted;45016;20190916T164503.305996Z.jpg;;;4;Circle;[930.23,1027.63,157.05];"{""size"":6043795,""mimetype"":""image\/jpeg"",""width"":4243,""height"":2828}";2559
3278;76;Vase;Porifera > Morphotype > Vase;deleted;deleted;deleted;45016;20190916T164503.305996Z.jpg;;;4;Circle;[1854.24,1270.02,155.44];"{""size"":6043795,""mimetype"":""image\/jpeg"",""width"":4243,""height"":2828}";2560
3279;76;Vase;Porifera > Morphotype > Vase;deleted;deleted;deleted;45016;20190916T164503.305996Z.jpg;;;4;Circle;[783.13,1470.99,143.69];"{""size"":6043795,""mimetype"":""image\/jpeg"",""width"":4243,""height"":2828}";2561
658;73;Corona;Porifera > Morphotype > Corona;deleted;deleted;deleted;45232;20190916T165610.658753Z.jpg;;;4;Circle;[3182.25,2167.1,73.31];"{""size"":6043795,""mimetype"":""image\/jpeg"",""width"":4243,""height"":2828}";838
659;73;Corona;Porifera > Morphotype > Corona;deleted;deleted;deleted;45232;20190916T165610.658753Z.jpg;;;4;Circle;[3689.84,1653.3,103.78];"{""size"":6043795,""mimetype"":""image\/jpeg"",""width"":4243,""height"":2828}";839
660;73;Corona;Porifera > Morphotype > Corona;deleted;deleted;deleted;45232;20190916T165610.658753Z.jpg;;;4;Circle;[1388.09,2426.08,73.57];"{""size"":6043795,""mimetype"":""image\/jpeg"",""width"":4243,""height"":2828}";840
XXX;74;Corona;Porifera > Morphotype > Crown;deleted;deleted;deleted;45016;20190916T165610.658753Z.jpg;;;4;Circle;[1825,2795,40];"{""size"":6173206,""mimetype"":""image\/jpeg"",""width"":4243,""height"":2828}";2559
XXX;74;Ball;Porifera > Morphotype > Crown;deleted;deleted;deleted;45016;20190916T165610.658753Z.jpg;;;4;Circle;[4017,1856,25];"{""size"":6173206,""mimetype"":""image\/jpeg"",""width"":4243,""height"":2828}";2559
935;72;Ball;Porifera > Morphotype > Ball;deleted;deleted;deleted;45232;20190916T165610.658753Z.jpg;;;4;Circle;[733.41,1199.58,59.33];"{""size"":6173206,""mimetype"":""image\/jpeg"",""width"":4243,""height"":2828}";842
930;72;Ball;Porifera > Morphotype > Ball;deleted;deleted;deleted;45235;20190916T165619.650303Z.jpg;;;4;Circle;[3527.15,1623.15,50.29];"{""size"":6043795,""mimetype"":""image\/jpeg"",""width"":4243,""height"":2828}";831
931;72;Ball;Porifera > Morphotype > Ball;deleted;deleted;deleted;45235;20190916T165619.650303Z.jpg;;;4;Circle;[1997.68,896.91,79.95];"{""size"":6043795,""mimetype"":""image\/jpeg"",""width"":4243,""height"":2828}";832
932;72;Ball;Porifera > Morphotype > Ball;deleted;deleted;deleted;45235;20190916T165619.650303Z.jpg;;;4;Circle;[505.66,1829.16,43.3];"{""size"":6173206,""mimetype"":""image\/jpeg"",""width"":4243,""height"":2828}";834
933;72;Ball;Porifera > Morphotype > Ball;deleted;deleted;deleted;45235;20190916T165619.650303Z.jpg;;;4;Circle;[699.19,1841.65,43.75];"{""size"":6171954,""mimetype"":""image\/jpeg"",""width"":4243,""height"":2828}";835
934;72;Ball;Porifera > Morphotype > Ball;deleted;deleted;deleted;45235;20190916T165619.650303Z.jpg;;;4;Circle;[263,703.38,50.63];"{""size"":6171954,""mimetype"":""image\/jpeg"",""width"":4243,""height"":2828}";837
XXX;72;Ball;Porifera > Morphotype > Ball;deleted;deleted;deleted;45235;20190916T165619.650303Z.jpg;;;4;Circle;[4154,2052,35];"{""size"":6171954,""mimetype"":""image\/jpeg"",""width"":4243,""height"":2828}";837
924;72;Ball;Porifera > Morphotype > Ball;deleted;deleted;deleted;45238;20190916T165628.590981Z.jpg;;;4;Circle;[857.72,1953.71,90.8];"{""size"":6171954,""mimetype"":""image\/jpeg"",""width"":4243,""height"":2828}";823
925;72;Ball;Porifera > Morphotype > Ball;deleted;deleted;deleted;45238;20190916T165628.590981Z.jpg;;;4;Circle;[1207.85,2214.75,49.9];"{""size"":6171954,""mimetype"":""image\/jpeg"",""width"":4243,""height"":2828}";824
926;72;Ball;Porifera > Morphotype > Ball;deleted;deleted;deleted;45238;20190916T165628.590981Z.jpg;;;4;Circle;[329.41,1046.27,54.22];"{""size"":6171954,""mimetype"":""image\/jpeg"",""width"":4243,""height"":2828}";825
927;72;Ball;Porifera > Morphotype > Ball;deleted;deleted;deleted;45238;20190916T165628.590981Z.jpg;;;4;Circle;[812.14,795.59,43.26];"{""size"":6184008,""mimetype"":""image\/jpeg"",""width"":4243,""height"":2828}";827
928;72;Ball;Porifera > Morphotype > Ball;deleted;deleted;deleted;45238;20190916T165628.590981Z.jpg;;;4;Circle;[1761.01,1116.71,29.88];"{""size"":6184008,""mimetype"":""image\/jpeg"",""width"":4243,""height"":2828}";828
929;72;Ball;Porifera > Morphotype > Ball;deleted;deleted;deleted;45238;20190916T165628.590981Z.jpg;;;4;Circle;[76.66,310.79,73.25];"{""size"":6184008,""mimetype"":""image\/jpeg"",""width"":4243,""height"":2828}";829
618;74;Crown;Porifera > Morphotype > Crown;deleted;deleted;deleted;45241;20190916T165638.031784Z.jpg;;;4;Circle;[2618.73,613.27,131.62];"{""size"":6184008,""mimetype"":""image\/jpeg"",""width"":4243,""height"":2828}";814
619;74;Crown;Porifera > Morphotype > Crown;deleted;deleted;deleted;45241;20190916T165638.031784Z.jpg;;;4;Circle;[2428.12,439.24,122.71];"{""size"":6184008,""mimetype"":""image\/jpeg"",""width"":4243,""height"":2828}";815
620;74;Crown;Porifera > Morphotype > Crown;deleted;deleted;deleted;45241;20190916T165638.031784Z.jpg;;;4;Circle;[1158.12,683.71,116.98];"{""size"":6184008,""mimetype"":""image\/jpeg"",""width"":4243,""height"":2828}";816
922;72;Ball;Porifera > Morphotype > Ball;deleted;deleted;deleted;45241;20190916T165638.031784Z.jpg;;;4;Circle;[1410.88,1054.56,47.7];"{""size"":5898505,""mimetype"":""image\/jpeg"",""width"":4243,""height"":2828}";813
923;72;Ball;Porifera > Morphotype > Ball;deleted;deleted;deleted;45241;20190916T165638.031784Z.jpg;;;4;Circle;[422.64,1978.57,60.4];"{""size"":5898505,""mimetype"":""image\/jpeg"",""width"":4243,""height"":2828}";820
1037;72;Ball;Porifera > Morphotype > Ball;deleted;deleted;deleted;45241;20190916T165638.031784Z.jpg;;;4;Circle;[2966.79,1607.72,20.72];"{""size"":5898505,""mimetype"":""image\/jpeg"",""width"":4243,""height"":2828}";808
1037;72;Ball;Porifera > Morphotype > Ball;deleted;deleted;deleted;45241;20190916T165638.031784Z.jpg;;;4;Circle;[4153,955,40];"{""size"":5898505,""mimetype"":""image\/jpeg"",""width"":4243,""height"":2828}";808
616;74;Crown;Porifera > Morphotype > Crown;deleted;deleted;deleted;45244;20190916T165647.022972Z.jpg;;;4;Circle;[3256.83,2718.2,107.75];"{""size"":5898505,""mimetype"":""image\/jpeg"",""width"":4243,""height"":2828}";793
617;74;Crown;Porifera > Morphotype > Crown;deleted;deleted;deleted;45244;20190916T165647.022972Z.jpg;;;4;Circle;[729.27,961.33,84.36];"{""size"":5898505,""mimetype"":""image\/jpeg"",""width"":4243,""height"":2828}";804
916;72;Ball;Porifera > Morphotype > Ball;deleted;deleted;deleted;45244;20190916T165647.022972Z.jpg;;;4;Circle;[3770.63,1698.88,49.25];"{""size"":5898505,""mimetype"":""image\/jpeg"",""width"":4243,""height"":2828}";794
917;72;Ball;Porifera > Morphotype > Ball;deleted;deleted;deleted;45244;20190916T165647.022972Z.jpg;;;4;Circle;[1814.88,1740.32,54.03];"{""size"":6111686,""mimetype"":""image\/jpeg"",""width"":4243,""height"":2828}";798
918;72;Ball;Porifera > Morphotype > Ball;deleted;deleted;deleted;45244;20190916T165647.022972Z.jpg;;;4;Circle;[1301.08,1603.58,43.11];"{""size"":6111686,""mimetype"":""image\/jpeg"",""width"":4243,""height"":2828}";799
919;72;Ball;Porifera > Morphotype > Ball;deleted;deleted;deleted;45244;20190916T165647.022972Z.jpg;;;4;Circle;[2109.07,2098.73,43.56];"{""size"":6111686,""mimetype"":""image\/jpeg"",""width"":4243,""height"":2828}";800
920;72;Ball;Porifera > Morphotype > Ball;deleted;deleted;deleted;45244;20190916T165647.022972Z.jpg;;;4;Circle;[1880,2423,39.85];"{""size"":6111686,""mimetype"":""image\/jpeg"",""width"":4243,""height"":2828}";801
921;72;Ball;Porifera > Morphotype > Ball;deleted;deleted;deleted;45244;20190916T165647.022972Z.jpg;;;4;Circle;[760.34,801.8,69.49];"{""size"":6111686,""mimetype"":""image\/jpeg"",""width"":4243,""height"":2828}";805
XXX;72;Ball;Porifera > Morphotype > Ball;deleted;deleted;deleted;45244;20190916T165647.022972Z.jpg;;;4;Circle;[2573,1065,28];"{""size"":6111686,""mimetype"":""image\/jpeg"",""width"":4243,""height"":2828}";805
614;74;Crown;Porifera > Morphotype > Crown;deleted;deleted;deleted;45247;20190916T165656.065177Z.jpg;;;4;Circle;[3853.51,2749.27,104.58];"{""size"":6111686,""mimetype"":""image\/jpeg"",""width"":4243,""height"":2828}";780
615;74;Crown;Porifera > Morphotype > Crown;deleted;deleted;deleted;45247;20190916T165656.065177Z.jpg;;;4;Circle;[3062.09,1725.81,121.41];"{""size"":6111686,""mimetype"":""image\/jpeg"",""width"":4243,""height"":2828}";782
657;73;Corona;Porifera > Morphotype > Corona;deleted;deleted;deleted;45247;20190916T165656.065177Z.jpg;;;4;Circle;[3731.27,882.6,37.35];"{""size"":6111686,""mimetype"":""image\/jpeg"",""width"":4243,""height"":2828}";785
