annotation_label_id;label_id;label_name;label_hierarchy;user_id;firstname;lastname;image_id;filename;image_longitude;image_latitude;shape_id;shape_name;points;attributes;annotation_id
122;72;2_Ball;Porifera > Morphotype > 2_Ball;deleted;deleted;deleted;48674;20190916T224609.868840Z.jpg;;;4;Circle;[1299,1968.21,62.08];"{""size"":5398957,""mimetype"":""image\/jpeg"",""width"":4243,""height"":2828}";458
123;72;2_Ball;Porifera > Morphotype > 2_Ball;deleted;deleted;deleted;48674;20190916T224609.868840Z.jpg;;;4;Circle;[1866.67,1901.92,62.19];"{""size"":5398957,""mimetype"":""image\/jpeg"",""width"":4243,""height"":2828}";459
124;72;2_Ball;Porifera > Morphotype > 2_Ball;deleted;deleted;deleted;48674;20190916T224609.868840Z.jpg;;;4;Circle;[3240.26,1456.48,60.08];"{""size"":5398957,""mimetype"":""image\/jpeg"",""width"":4243,""height"":2828}";460
125;72;2_Ball;Porifera > Morphotype > 2_Ball;deleted;deleted;deleted;48584;20190916T224139.880247Z.jpg;;;4;Circle;[2747.18,580.12,83.52];"{""size"":5352882,""mimetype"":""image\/jpeg"",""width"":4243,""height"":2828}";472
126;72;2_Ball;Porifera > Morphotype > 2_Ball;deleted;deleted;deleted;47514;20190916T201401.010805Z.jpg;;;4;Circle;[2796.9,2007.58,55.05];"{""size"":5241937,""mimetype"":""image\/jpeg"",""width"":4243,""height"":2828}";488
127;72;2_Ball;Porifera > Morphotype > 2_Ball;deleted;deleted;deleted;47514;20190916T201401.010805Z.jpg;;;4;Circle;[3180.18,1568.36,102.55];"{""size"":5241937,""mimetype"":""image\/jpeg"",""width"":4243,""height"":2828}";489
128;72;2_Ball;Porifera > Morphotype > 2_Ball;deleted;deleted;deleted;47522;20190916T201425.041828Z.jpg;;;4;Circle;[3486.8,1806.61,27.87];"{""size"":5360693,""mimetype"":""image\/jpeg"",""width"":4243,""height"":2828}";490
129;72;2_Ball;Porifera > Morphotype > 2_Ball;deleted;deleted;deleted;47522;20190916T201425.041828Z.jpg;;;4;Circle;[3488.87,1410.9,39.31];"{""size"":5360693,""mimetype"":""image\/jpeg"",""width"":4243,""height"":2828}";491
130;72;2_Ball;Porifera > Morphotype > 2_Ball;deleted;deleted;deleted;47522;20190916T201425.041828Z.jpg;;;4;Circle;[3847.29,1015.19,40.23];"{""size"":5360693,""mimetype"":""image\/jpeg"",""width"":4243,""height"":2828}";493
131;72;2_Ball;Porifera > Morphotype > 2_Ball;deleted;deleted;deleted;50342;20190917T022445.809778Z.jpg;;;4;Circle;[936.44,433.03,38.03];"{""size"":5403974,""mimetype"":""image\/jpeg"",""width"":4243,""height"":2828}";534
132;72;2_Ball;Porifera > Morphotype > 2_Ball;deleted;deleted;deleted;50342;20190917T022445.809778Z.jpg;;;4;Circle;[313.87,434.06,36.74];"{""size"":5403974,""mimetype"":""image\/jpeg"",""width"":4243,""height"":2828}";535
133;72;2_Ball;Porifera > Morphotype > 2_Ball;deleted;deleted;deleted;50298;20190917T010949.006705Z.jpg;;;4;Circle;[673.33,2138.1,73.25];"{""size"":5344302,""mimetype"":""image\/jpeg"",""width"":4243,""height"":2828}";547
134;72;2_Ball;Porifera > Morphotype > 2_Ball;deleted;deleted;deleted;49705;20190917T001408.346176Z.jpg;;;4;Circle;[745.84,2196.11,77.66];"{""size"":5126954,""mimetype"":""image\/jpeg"",""width"":4243,""height"":2828}";552
135;72;2_Ball;Porifera > Morphotype > 2_Ball;deleted;deleted;deleted;49316;20190916T231815.891661Z.jpg;;;4;Circle;[3006.15,273.5,61.81];"{""size"":5480882,""mimetype"":""image\/jpeg"",""width"":4243,""height"":2828}";569
136;72;2_Ball;Porifera > Morphotype > 2_Ball;deleted;deleted;deleted;49316;20190916T231815.891661Z.jpg;;;4;Circle;[2322.46,2687.12,39.99];"{""size"":5480882,""mimetype"":""image\/jpeg"",""width"":4243,""height"":2828}";573
137;72;2_Ball;Porifera > Morphotype > 2_Ball;deleted;deleted;deleted;47519;20190916T201416.097370Z.jpg;;;4;Circle;[4141.48,859.81,41.95];"{""size"":5259381,""mimetype"":""image\/jpeg"",""width"":4243,""height"":2828}";580
138;72;2_Ball;Porifera > Morphotype > 2_Ball;deleted;deleted;deleted;47517;20190916T201410.052690Z.jpg;;;4;Circle;[855.64,1156.08,57.56];"{""size"":5198170,""mimetype"":""image\/jpeg"",""width"":4243,""height"":2828}";597
139;72;2_Ball;Porifera > Morphotype > 2_Ball;deleted;deleted;deleted;47517;20190916T201410.052690Z.jpg;;;4;Circle;[2912.92,1396.4,62.33];"{""size"":5198170,""mimetype"":""image\/jpeg"",""width"":4243,""height"":2828}";602
140;72;2_Ball;Porifera > Morphotype > 2_Ball;deleted;deleted;deleted;50342;20190917T022445.809778Z.jpg;;;4;Circle;[3097.31,2257.23,46.2];"{""size"":5403974,""mimetype"":""image\/jpeg"",""width"":4243,""height"":2828}";613
141;72;2_Ball;Porifera > Morphotype > 2_Ball;deleted;deleted;deleted;47512;20190916T201355.064823Z.jpg;;;4;Circle;[3435.01,2629.11,72.28];"{""size"":5214513,""mimetype"":""image\/jpeg"",""width"":4243,""height"":2828}";631
172;101;Encrusted_yellow;Porifera > Morphotype > 7_Encrusted > Encrusted_yellow;deleted;deleted;deleted;44173;20190916T133642.097511Z.jpg;;;4;Circle;[1949.54,1236.88,71.44];"{""size"":5915506,""mimetype"":""image\/jpeg"",""width"":4243,""height"":2828}";5
179;101;Encrusted_yellow;Porifera > Morphotype > 7_Encrusted > Encrusted_yellow;deleted;deleted;deleted;44274;20190916T140849.671739Z.jpg;;;4;Circle;[1881.17,1697.85,45.13];"{""size"":6290722,""mimetype"":""image\/jpeg"",""width"":4243,""height"":2828}";58
180;101;Encrusted_yellow;Porifera > Morphotype > 7_Encrusted > Encrusted_yellow;deleted;deleted;deleted;44281;20190916T140911.292417Z.jpg;;;4;Circle;[1580.77,685.78,58.49];"{""size"":6317568,""mimetype"":""image\/jpeg"",""width"":4243,""height"":2828}";63
182;101;Encrusted_yellow;Porifera > Morphotype > 7_Encrusted > Encrusted_yellow;deleted;deleted;deleted;44439;20190916T144907.270445Z.jpg;;;4;Circle;[1947.47,818.38,117.2];"{""size"":6124612,""mimetype"":""image\/jpeg"",""width"":4243,""height"":2828}";99
183;101;Encrusted_yellow;Porifera > Morphotype > 7_Encrusted > Encrusted_yellow;deleted;deleted;deleted;44439;20190916T144907.270445Z.jpg;;;4;Circle;[3580.03,2241.69,120.68];"{""size"":6124612,""mimetype"":""image\/jpeg"",""width"":4243,""height"":2828}";100
184;101;Encrusted_yellow;Porifera > Morphotype > 7_Encrusted > Encrusted_yellow;deleted;deleted;deleted;44439;20190916T144907.270445Z.jpg;;;4;Circle;[2792.76,2187.82,183.13];"{""size"":6124612,""mimetype"":""image\/jpeg"",""width"":4243,""height"":2828}";101
185;101;Encrusted_yellow;Porifera > Morphotype > 7_Encrusted > Encrusted_yellow;deleted;deleted;deleted;44534;20190916T161141.684761Z.jpg;;;4;Circle;[1222.35,1410.9,59.33];"{""size"":6465805,""mimetype"":""image\/jpeg"",""width"":4243,""height"":2828}";122
186;101;Encrusted_yellow;Porifera > Morphotype > 7_Encrusted > Encrusted_yellow;deleted;deleted;deleted;48104;20190916T204819.652091Z.jpg;;;4;Circle;[1493.75,2726.48,79.6];"{""size"":5276155,""mimetype"":""image\/jpeg"",""width"":4243,""height"":2828}";169
187;101;Encrusted_yellow;Porifera > Morphotype > 7_Encrusted > Encrusted_yellow;deleted;deleted;deleted;53899;20190917T073236.425538Z.jpg;;;4;Circle;[2411.55,2196.11,192.85];"{""size"":4964188,""mimetype"":""image\/jpeg"",""width"":4243,""height"":2828}";192
188;101;Encrusted_yellow;Porifera > Morphotype > 7_Encrusted > Encrusted_yellow;deleted;deleted;deleted;53861;20190917T073042.491768Z.jpg;;;4;Circle;[2119.43,484.82,72.51];"{""size"":4577245,""mimetype"":""image\/jpeg"",""width"":4243,""height"":2828}";311
190;101;Encrusted_yellow;Porifera > Morphotype > 7_Encrusted > Encrusted_yellow;deleted;deleted;deleted;53778;20190917T072633.321040Z.jpg;;;4;Circle;[538.66,689.93,90.26];"{""size"":3944276,""mimetype"":""image\/jpeg"",""width"":4243,""height"":2828}";390
191;101;Encrusted_yellow;Porifera > Morphotype > 7_Encrusted > Encrusted_yellow;deleted;deleted;deleted;50342;20190917T022445.809778Z.jpg;;;4;Circle;[1572.48,320.11,45.48];"{""size"":5403974,""mimetype"":""image\/jpeg"",""width"":4243,""height"":2828}";536
193;101;Encrusted_yellow;Porifera > Morphotype > 7_Encrusted > Encrusted_yellow;deleted;deleted;deleted;49703;20190917T001402.346879Z.jpg;;;4;Circle;[2813.47,1454.41,65.06];"{""size"":5024717,""mimetype"":""image\/jpeg"",""width"":4243,""height"":2828}";554
194;101;Encrusted_yellow;Porifera > Morphotype > 7_Encrusted > Encrusted_yellow;deleted;deleted;deleted;49703;20190917T001402.346879Z.jpg;;;4;Circle;[1562.12,2150.53,84.54];"{""size"":5024717,""mimetype"":""image\/jpeg"",""width"":4243,""height"":2828}";555
195;101;Encrusted_yellow;Porifera > Morphotype > 7_Encrusted > Encrusted_yellow;deleted;deleted;deleted;49537;20190916T232918.880847Z.jpg;;;4;Circle;[1381.88,1019.34,47.24];"{""size"":5416665,""mimetype"":""image\/jpeg"",""width"":4243,""height"":2828}";558
196;101;Encrusted_yellow;Porifera > Morphotype > 7_Encrusted > Encrusted_yellow;deleted;deleted;deleted;49537;20190916T232918.880847Z.jpg;;;4;Circle;[733.41,2577.31,71.92];"{""size"":5416665,""mimetype"":""image\/jpeg"",""width"":4243,""height"":2828}";559
197;101;Encrusted_yellow;Porifera > Morphotype > 7_Encrusted > Encrusted_yellow;deleted;deleted;deleted;49506;20190916T232745.877987Z.jpg;;;4;Circle;[1139.48,644.35,86.35];"{""size"":5116035,""mimetype"":""image\/jpeg"",""width"":4243,""height"":2828}";564
200;21;Cavity;Porifera > Morphotype > 7_Encrusted > Cavity;deleted;deleted;deleted;50352;20190917T022515.801221Z.jpg;;;4;Circle;[638.11,1071.13,121.55];"{""size"":5338015,""mimetype"":""image\/jpeg"",""width"":4243,""height"":2828}";544
201;21;Cavity;Porifera > Morphotype > 7_Encrusted > Cavity;deleted;deleted;deleted;47517;20190916T201410.052690Z.jpg;;;4;Circle;[3011.33,747.94,77.66];"{""size"":5198170,""mimetype"":""image\/jpeg"",""width"":4243,""height"":2828}";609
203;76;9_Vase;Porifera > Morphotype > 9_Vase;deleted;deleted;deleted;44416;20190916T144753.446602Z.jpg;;;4;Circle;[3700.19,1688.52,161.17];"{""size"":5898432,""mimetype"":""image\/jpeg"",""width"":4243,""height"":2828}";89
204;76;9_Vase;Porifera > Morphotype > 9_Vase;deleted;deleted;deleted;44439;20190916T144907.270445Z.jpg;;;4;Circle;[1533.12,167.84,97.11];"{""size"":6124612,""mimetype"":""image\/jpeg"",""width"":4243,""height"":2828}";98
205;76;9_Vase;Porifera > Morphotype > 9_Vase;deleted;deleted;deleted;44452;20190916T160721.898804Z.jpg;;;4;Circle;[3710.55,1763.11,111.51];"{""size"":6521090,""mimetype"":""image\/jpeg"",""width"":4243,""height"":2828}";102
206;76;9_Vase;Porifera > Morphotype > 9_Vase;deleted;deleted;deleted;44461;20190916T160753.152790Z.jpg;;;4;Circle;[2055.2,2612.54,196.46];"{""size"":6318841,""mimetype"":""image\/jpeg"",""width"":4243,""height"":2828}";105
207;76;9_Vase;Porifera > Morphotype > 9_Vase;deleted;deleted;deleted;44493;20190916T160935.553210Z.jpg;;;4;Circle;[2051.06,826.66,135.29];"{""size"":6177396,""mimetype"":""image\/jpeg"",""width"":4243,""height"":2828}";110
208;76;9_Vase;Porifera > Morphotype > 9_Vase;deleted;deleted;deleted;44493;20190916T160935.553210Z.jpg;;;4;Circle;[2017.91,47.67,124.65];"{""size"":6177396,""mimetype"":""image\/jpeg"",""width"":4243,""height"":2828}";111
209;76;9_Vase;Porifera > Morphotype > 9_Vase;deleted;deleted;deleted;44493;20190916T160935.553210Z.jpg;;;4;Circle;[3613.18,627.77,144.31];"{""size"":6177396,""mimetype"":""image\/jpeg"",""width"":4243,""height"":2828}";112
210;76;9_Vase;Porifera > Morphotype > 9_Vase;deleted;deleted;deleted;44493;20190916T160935.553210Z.jpg;;;4;Circle;[97.37,2546.24,115.2];"{""size"":6177396,""mimetype"":""image\/jpeg"",""width"":4243,""height"":2828}";113
211;76;9_Vase;Porifera > Morphotype > 9_Vase;deleted;deleted;deleted;44503;20190916T161006.367399Z.jpg;;;4;Circle;[3778.92,859.81,129.07];"{""size"":6070696,""mimetype"":""image\/jpeg"",""width"":4243,""height"":2828}";114
212;76;9_Vase;Porifera > Morphotype > 9_Vase;deleted;deleted;deleted;44503;20190916T161006.367399Z.jpg;;;4;Circle;[3913.59,793.51,152.93];"{""size"":6070696,""mimetype"":""image\/jpeg"",""width"":4243,""height"":2828}";115
213;76;9_Vase;Porifera > Morphotype > 9_Vase;deleted;deleted;deleted;44534;20190916T161141.684761Z.jpg;;;4;Circle;[509.66,955.11,145.02];"{""size"":6465805,""mimetype"":""image\/jpeg"",""width"":4243,""height"":2828}";121
215;76;9_Vase;Porifera > Morphotype > 9_Vase;deleted;deleted;deleted;44623;20190916T161617.366297Z.jpg;;;4;Circle;[982.02,658.85,142.29];"{""size"":6295300,""mimetype"":""image\/jpeg"",""width"":4243,""height"":2828}";126
216;76;9_Vase;Porifera > Morphotype > 9_Vase;deleted;deleted;deleted;47598;20190916T201813.080875Z.jpg;;;4;Circle;[758.27,464.1,139.2];"{""size"":5347663,""mimetype"":""image\/jpeg"",""width"":4243,""height"":2828}";151
217;76;9_Vase;Porifera > Morphotype > 9_Vase;deleted;deleted;deleted;47598;20190916T201813.080875Z.jpg;;;4;Circle;[165.74,1066.99,166.59];"{""size"":5347663,""mimetype"":""image\/jpeg"",""width"":4243,""height"":2828}";152
218;76;9_Vase;Porifera > Morphotype > 9_Vase;deleted;deleted;deleted;47598;20190916T201813.080875Z.jpg;;;4;Circle;[3981.96,2268.62,115.2];"{""size"":5347663,""mimetype"":""image\/jpeg"",""width"":4243,""height"":2828}";156
219;76;9_Vase;Porifera > Morphotype > 9_Vase;deleted;deleted;deleted;47598;20190916T201813.080875Z.jpg;;;4;Circle;[2776.18,1572.5,73.31];"{""size"":5347663,""mimetype"":""image\/jpeg"",""width"":4243,""height"":2828}";158
220;76;9_Vase;Porifera > Morphotype > 9_Vase;deleted;deleted;deleted;47598;20190916T201813.080875Z.jpg;;;4;Circle;[1267.93,2310.06,165.79];"{""size"":5347663,""mimetype"":""image\/jpeg"",""width"":4243,""height"":2828}";159
221;76;9_Vase;Porifera > Morphotype > 9_Vase;deleted;deleted;deleted;47917;20190916T203410.023273Z.jpg;;;4;Circle;[337.7,1226.52,123.65];"{""size"":5353460,""mimetype"":""image\/jpeg"",""width"":4243,""height"":2828}";162
222;76;9_Vase;Porifera > Morphotype > 9_Vase;deleted;deleted;deleted;53774;20190917T072621.285770Z.jpg;;;4;Circle;[640.18,2397.07,115.82];"{""size"":4167132,""mimetype"":""image\/jpeg"",""width"":4243,""height"":2828}";413
223;76;9_Vase;Porifera > Morphotype > 9_Vase;deleted;deleted;deleted;48584;20190916T224139.880247Z.jpg;;;4;Circle;[1309.36,1214.09,126.17];"{""size"":5352882,""mimetype"":""image\/jpeg"",""width"":4243,""height"":2828}";473
224;76;9_Vase;Porifera > Morphotype > 9_Vase;deleted;deleted;deleted;48584;20190916T224139.880247Z.jpg;;;4;Circle;[1292.79,2471.65,167.87];"{""size"":5352882,""mimetype"":""image\/jpeg"",""width"":4243,""height"":2828}";474
225;76;9_Vase;Porifera > Morphotype > 9_Vase;deleted;deleted;deleted;48584;20190916T224139.880247Z.jpg;;;4;Circle;[3200.9,2136.03,138.06];"{""size"":5352882,""mimetype"":""image\/jpeg"",""width"":4243,""height"":2828}";475
226;76;9_Vase;Porifera > Morphotype > 9_Vase;deleted;deleted;deleted;48584;20190916T224139.880247Z.jpg;;;4;Circle;[3289.98,598.77,139.2];"{""size"":5352882,""mimetype"":""image\/jpeg"",""width"":4243,""height"":2828}";476
227;76;9_Vase;Porifera > Morphotype > 9_Vase;deleted;deleted;deleted;48584;20190916T224139.880247Z.jpg;;;4;Circle;[2175.37,578.05,137.99];"{""size"":5352882,""mimetype"":""image\/jpeg"",""width"":4243,""height"":2828}";477
228;76;9_Vase;Porifera > Morphotype > 9_Vase;deleted;deleted;deleted;47522;20190916T201425.041828Z.jpg;;;4;Circle;[3252.69,1558,68.87];"{""size"":5360693,""mimetype"":""image\/jpeg"",""width"":4243,""height"":2828}";492
229;76;9_Vase;Porifera > Morphotype > 9_Vase;deleted;deleted;deleted;49506;20190916T232745.877987Z.jpg;;;4;Circle;[1920.54,2407.43,166.77];"{""size"":5116035,""mimetype"":""image\/jpeg"",""width"":4243,""height"":2828}";565
230;76;9_Vase;Porifera > Morphotype > 9_Vase;deleted;deleted;deleted;47514;20190916T201401.010805Z.jpg;;;4;Circle;[1926.75,1590.11,51.92];"{""size"":5241937,""mimetype"":""image\/jpeg"",""width"":4243,""height"":2828}";622
323;99;red;Porifera > Morphotype > 6_Plate-like > red;deleted;deleted;deleted;53863;20190917T073048.504178Z.jpg;;;4;Circle;[1557.98,2595.96,116.85];"{""size"":4440056,""mimetype"":""image\/jpeg"",""width"":4243,""height"":2828}";240
324;99;red;Porifera > Morphotype > 6_Plate-like > red;deleted;deleted;deleted;53863;20190917T073048.504178Z.jpg;;;4;Circle;[2370.11,2606.32,92.51];"{""size"":4440056,""mimetype"":""image\/jpeg"",""width"":4243,""height"":2828}";241
325;99;red;Porifera > Morphotype > 6_Plate-like > red;deleted;deleted;deleted;53863;20190917T073048.504178Z.jpg;;;4;Circle;[2707.81,2728.55,107.43];"{""size"":4440056,""mimetype"":""image\/jpeg"",""width"":4243,""height"":2828}";242
326;99;red;Porifera > Morphotype > 6_Plate-like > red;deleted;deleted;deleted;53863;20190917T073048.504178Z.jpg;;;4;Circle;[2156.72,2403.29,123.65];"{""size"":4440056,""mimetype"":""image\/jpeg"",""width"":4243,""height"":2828}";243
327;99;red;Porifera > Morphotype > 6_Plate-like > red;deleted;deleted;deleted;53863;20190917T073048.504178Z.jpg;;;4;Circle;[2077.99,2508.95,65.52];"{""size"":4440056,""mimetype"":""image\/jpeg"",""width"":4243,""height"":2828}";244
328;99;red;Porifera > Morphotype > 6_Plate-like > red;deleted;deleted;deleted;53863;20190917T073048.504178Z.jpg;;;4;Circle;[2919.13,2154.67,35.16];"{""size"":4440056,""mimetype"":""image\/jpeg"",""width"":4243,""height"":2828}";245
329;99;red;Porifera > Morphotype > 6_Plate-like > red;deleted;deleted;deleted;53863;20190917T073048.504178Z.jpg;;;4;Circle;[2171.22,1901.92,77.66];"{""size"":4440056,""mimetype"":""image\/jpeg"",""width"":4243,""height"":2828}";246
330;99;red;Porifera > Morphotype > 6_Plate-like > red;deleted;deleted;deleted;53863;20190917T073048.504178Z.jpg;;;4;Circle;[1580.77,2264.48,68.87];"{""size"":4440056,""mimetype"":""image\/jpeg"",""width"":4243,""height"":2828}";247
331;99;red;Porifera > Morphotype > 6_Plate-like > red;deleted;deleted;deleted;53863;20190917T073048.504178Z.jpg;;;4;Circle;[901.22,2438.51,60.08];"{""size"":4440056,""mimetype"":""image\/jpeg"",""width"":4243,""height"":2828}";249
332;99;red;Porifera > Morphotype > 6_Plate-like > red;deleted;deleted;deleted;53863;20190917T073048.504178Z.jpg;;;4;Circle;[190.6,2049.01,154.61];"{""size"":4440056,""mimetype"":""image\/jpeg"",""width"":4243,""height"":2828}";250
333;99;red;Porifera > Morphotype > 6_Plate-like > red;deleted;deleted;deleted;53863;20190917T073048.504178Z.jpg;;;4;Circle;[435.07,2065.59,57.3];"{""size"":4440056,""mimetype"":""image\/jpeg"",""width"":4243,""height"":2828}";251
334;99;red;Porifera > Morphotype > 6_Plate-like > red;deleted;deleted;deleted;53863;20190917T073048.504178Z.jpg;;;4;Circle;[899.15,1727.89,68.37];"{""size"":4440056,""mimetype"":""image\/jpeg"",""width"":4243,""height"":2828}";252
335;99;red;Porifera > Morphotype > 6_Plate-like > red;deleted;deleted;deleted;53863;20190917T073048.504178Z.jpg;;;4;Circle;[1145.69,1856.34,181.21];"{""size"":4440056,""mimetype"":""image\/jpeg"",""width"":4243,""height"":2828}";253
336;99;red;Porifera > Morphotype > 6_Plate-like > red;deleted;deleted;deleted;53863;20190917T073048.504178Z.jpg;;;4;Circle;[849.43,669.21,95.8];"{""size"":4440056,""mimetype"":""image\/jpeg"",""width"":4243,""height"":2828}";254
337;99;red;Porifera > Morphotype > 6_Plate-like > red;deleted;deleted;deleted;53863;20190917T073048.504178Z.jpg;;;4;Circle;[1404.67,1259.66,95.5];"{""size"":4440056,""mimetype"":""image\/jpeg"",""width"":4243,""height"":2828}";255
338;99;red;Porifera > Morphotype > 6_Plate-like > red;deleted;deleted;deleted;53863;20190917T073048.504178Z.jpg;;;4;Circle;[3992.31,1734.1,104.11];"{""size"":4440056,""mimetype"":""image\/jpeg"",""width"":4243,""height"":2828}";257
339;99;red;Porifera > Morphotype > 6_Plate-like > red;deleted;deleted;deleted;53863;20190917T073048.504178Z.jpg;;;4;Circle;[4166.34,2508.95,156.2];"{""size"":4440056,""mimetype"":""image\/jpeg"",""width"":4243,""height"":2828}";258
340;99;red;Porifera > Morphotype > 6_Plate-like > red;deleted;deleted;deleted;53863;20190917T073048.504178Z.jpg;;;4;Circle;[567.67,2620.82,66.81];"{""size"":4440056,""mimetype"":""image\/jpeg"",""width"":4243,""height"":2828}";259
341;99;red;Porifera > Morphotype > 6_Plate-like > red;deleted;deleted;deleted;53862;20190917T073045.347189Z.jpg;;;4;Circle;[783.13,917.82,126.02];"{""size"":4481903,""mimetype"":""image\/jpeg"",""width"":4243,""height"":2828}";264
342;99;red;Porifera > Morphotype > 6_Plate-like > red;deleted;deleted;deleted;53862;20190917T073045.347189Z.jpg;;;4;Circle;[1396.38,752.08,145.5];"{""size"":4481903,""mimetype"":""image\/jpeg"",""width"":4243,""height"":2828}";265
