annotation_label_id;label_id;label_name;label_hierarchy;user_id;firstname;lastname;image_id;filename;image_longitude;image_latitude;shape_id;shape_name;points;attributes;annotation_id
11;1;#Flous;#Flous;deleted;deleted;deleted;53879;20190917T073136.524839Z.jpg;;;4;Circle;[1216.13,1686.45,60.4];"{""size"":4545832,""mimetype"":""image\/jpeg"",""width"":4243,""height"":2828}";212
12;1;#Flous;#Flous;deleted;deleted;deleted;53859;20190917T073036.525753Z.jpg;;;4;Circle;[2604.22,1062.85,83.9];"{""size"":4554894,""mimetype"":""image\/jpeg"",""width"":4243,""height"":2828}";325
13;1;#Flous;#Flous;deleted;deleted;deleted;53778;20190917T072633.321040Z.jpg;;;4;Circle;[3294.13,1439.91,76.4];"{""size"":3944276,""mimetype"":""image\/jpeg"",""width"":4243,""height"":2828}";381
14;1;#Flous;#Flous;deleted;deleted;deleted;50352;20190917T022515.801221Z.jpg;;;4;Circle;[58.01,2781.39,61.15];"{""size"":5338015,""mimetype"":""image\/jpeg"",""width"":4243,""height"":2828}";546
15;70;Porifera_amorphous;Porifera > morphotype MAIA > Porifera_amorphous;deleted;deleted;deleted;44173;20190916T133642.097511Z.jpg;;;4;Circle;[2492.35,979.97,79.73];"{""size"":5915506,""mimetype"":""image\/jpeg"",""width"":4243,""height"":2828}";4
16;70;Porifera_amorphous;Porifera > morphotype MAIA > Porifera_amorphous;deleted;deleted;deleted;44178;20190916T133659.269370Z.jpg;;;4;Circle;[729.27,1176.79,62.19];"{""size"":6105921,""mimetype"":""image\/jpeg"",""width"":4243,""height"":2828}";9
17;70;Porifera_amorphous;Porifera > morphotype MAIA > Porifera_amorphous;deleted;deleted;deleted;44180;20190916T133705.658007Z.jpg;;;4;Circle;[1914.32,2440.58,62.19];"{""size"":6017045,""mimetype"":""image\/jpeg"",""width"":4243,""height"":2828}";10
18;70;Porifera_amorphous;Porifera > morphotype MAIA > Porifera_amorphous;deleted;deleted;deleted;44218;20190916T140557.918119Z.jpg;;;4;Circle;[74.58,712.72,64.53];"{""size"":6118690,""mimetype"":""image\/jpeg"",""width"":4243,""height"":2828}";35
19;70;Porifera_amorphous;Porifera > morphotype MAIA > Porifera_amorphous;deleted;deleted;deleted;44222;20190916T140610.301158Z.jpg;;;4;Circle;[1843.88,337.72,50.15];"{""size"":6363312,""mimetype"":""image\/jpeg"",""width"":4243,""height"":2828}";38
20;70;Porifera_amorphous;Porifera > morphotype MAIA > Porifera_amorphous;deleted;deleted;deleted;44258;20190916T140758.886415Z.jpg;;;4;Circle;[3298.27,329.44,89.25];"{""size"":6143203,""mimetype"":""image\/jpeg"",""width"":4243,""height"":2828}";52
21;70;Porifera_amorphous;Porifera > morphotype MAIA > Porifera_amorphous;deleted;deleted;deleted;44274;20190916T140849.671739Z.jpg;;;4;Circle;[2996.83,320.11,59.44];"{""size"":6290722,""mimetype"":""image\/jpeg"",""width"":4243,""height"":2828}";59
22;70;Porifera_amorphous;Porifera > morphotype MAIA > Porifera_amorphous;deleted;deleted;deleted;44384;20190916T144614.379564Z.jpg;;;4;Circle;[1502.56,341.87,52.52];"{""size"":6428606,""mimetype"":""image\/jpeg"",""width"":4243,""height"":2828}";80
23;70;Porifera_amorphous;Porifera > morphotype MAIA > Porifera_amorphous;deleted;deleted;deleted;44413;20190916T144746.654991Z.jpg;;;4;Circle;[488.94,217.56,82.97];"{""size"":5864226,""mimetype"":""image\/jpeg"",""width"":4243,""height"":2828}";87
24;70;Porifera_amorphous;Porifera > morphotype MAIA > Porifera_amorphous;deleted;deleted;deleted;44413;20190916T144746.654991Z.jpg;;;4;Circle;[2730.6,217.56,103.59];"{""size"":5864226,""mimetype"":""image\/jpeg"",""width"":4243,""height"":2828}";88
25;70;Porifera_amorphous;Porifera > morphotype MAIA > Porifera_amorphous;deleted;deleted;deleted;44425;20190916T144822.114204Z.jpg;;;4;Circle;[3378.03,245.53,46.29];"{""size"":6337260,""mimetype"":""image\/jpeg"",""width"":4243,""height"":2828}";93
26;70;Porifera_amorphous;Porifera > morphotype MAIA > Porifera_amorphous;deleted;deleted;deleted;44452;20190916T160721.898804Z.jpg;;;4;Circle;[1619.09,129.51,36.74];"{""size"":6521090,""mimetype"":""image\/jpeg"",""width"":4243,""height"":2828}";103
27;70;Porifera_amorphous;Porifera > morphotype MAIA > Porifera_amorphous;deleted;deleted;deleted;44493;20190916T160935.553210Z.jpg;;;4;Circle;[729.27,944.75,89.88];"{""size"":6177396,""mimetype"":""image\/jpeg"",""width"":4243,""height"":2828}";109
28;70;Porifera_amorphous;Porifera > morphotype MAIA > Porifera_amorphous;deleted;deleted;deleted;44503;20190916T161006.367399Z.jpg;;;4;Circle;[1858.38,1151.93,41.91];"{""size"":6070696,""mimetype"":""image\/jpeg"",""width"":4243,""height"":2828}";118
29;70;Porifera_amorphous;Porifera > morphotype MAIA > Porifera_amorphous;deleted;deleted;deleted;44534;20190916T161141.684761Z.jpg;;;4;Circle;[3178.11,2227.18,50.96];"{""size"":6465805,""mimetype"":""image\/jpeg"",""width"":4243,""height"":2828}";123
30;70;Porifera_amorphous;Porifera > morphotype MAIA > Porifera_amorphous;deleted;deleted;deleted;44623;20190916T161617.366297Z.jpg;;;4;Circle;[553.16,2030.37,215.95];"{""size"":6295300,""mimetype"":""image\/jpeg"",""width"":4243,""height"":2828}";127
31;70;Porifera_amorphous;Porifera > morphotype MAIA > Porifera_amorphous;deleted;deleted;deleted;44863;20190916T162903.779988Z.jpg;;;4;Circle;[3020.65,2604.25,38.09];"{""size"":6205506,""mimetype"":""image\/jpeg"",""width"":4243,""height"":2828}";137
32;70;Porifera_amorphous;Porifera > morphotype MAIA > Porifera_amorphous;deleted;deleted;deleted;44863;20190916T162903.779988Z.jpg;;;4;Circle;[1259.64,1785.9,57.15];"{""size"":6205506,""mimetype"":""image\/jpeg"",""width"":4243,""height"":2828}";141
33;70;Porifera_amorphous;Porifera > morphotype MAIA > Porifera_amorphous;deleted;deleted;deleted;44863;20190916T162903.779988Z.jpg;;;4;Circle;[888.79,2627.04,49.9];"{""size"":6205506,""mimetype"":""image\/jpeg"",""width"":4243,""height"":2828}";142
34;70;Porifera_amorphous;Porifera > morphotype MAIA > Porifera_amorphous;deleted;deleted;deleted;47598;20190916T201813.080875Z.jpg;;;4;Circle;[3903.23,1340.46,92.65];"{""size"":5347663,""mimetype"":""image\/jpeg"",""width"":4243,""height"":2828}";155
35;70;Porifera_amorphous;Porifera > morphotype MAIA > Porifera_amorphous;deleted;deleted;deleted;47917;20190916T203410.023273Z.jpg;;;4;Circle;[207.18,1419.19,165.02];"{""size"":5353460,""mimetype"":""image\/jpeg"",""width"":4243,""height"":2828}";161
36;70;Porifera_amorphous;Porifera > morphotype MAIA > Porifera_amorphous;deleted;deleted;deleted;47917;20190916T203410.023273Z.jpg;;;4;Circle;[2247.88,1193.37,91.77];"{""size"":5353460,""mimetype"":""image\/jpeg"",""width"":4243,""height"":2828}";164
37;70;Porifera_amorphous;Porifera > morphotype MAIA > Porifera_amorphous;deleted;deleted;deleted;50558;20190917T023537.156673Z.jpg;;;4;Circle;[801.78,1193.37,143.69];"{""size"":5054104,""mimetype"":""image\/jpeg"",""width"":4243,""height"":2828}";172
38;70;Porifera_amorphous;Porifera > morphotype MAIA > Porifera_amorphous;deleted;deleted;deleted;53952;20190917T073515.346076Z.jpg;;;4;Circle;[3720.91,1141.57,229.21];"{""size"":4412654,""mimetype"":""image\/jpeg"",""width"":4243,""height"":2828}";176
39;70;Porifera_amorphous;Porifera > morphotype MAIA > Porifera_amorphous;deleted;deleted;deleted;53939;20190917T073436.625668Z.jpg;;;4;Circle;[2674.66,638.13,81.25];"{""size"":4934543,""mimetype"":""image\/jpeg"",""width"":4243,""height"":2828}";186
40;70;Porifera_amorphous;Porifera > morphotype MAIA > Porifera_amorphous;deleted;deleted;deleted;53901;20190917T073242.453723Z.jpg;;;4;Circle;[3265.12,2272.76,134.78];"{""size"":4623015,""mimetype"":""image\/jpeg"",""width"":4243,""height"":2828}";190
41;70;Porifera_amorphous;Porifera > morphotype MAIA > Porifera_amorphous;deleted;deleted;deleted;53901;20190917T073242.453723Z.jpg;;;4;Circle;[1584.91,1510.35,99.98];"{""size"":4623015,""mimetype"":""image\/jpeg"",""width"":4243,""height"":2828}";191
42;70;Porifera_amorphous;Porifera > morphotype MAIA > Porifera_amorphous;deleted;deleted;deleted;53915;20190917T073324.592901Z.jpg;;;4;Circle;[1856.31,1618.08,129.45];"{""size"":4760414,""mimetype"":""image\/jpeg"",""width"":4243,""height"":2828}";194
43;70;Porifera_amorphous;Porifera > morphotype MAIA > Porifera_amorphous;deleted;deleted;deleted;53906;20190917T073257.621449Z.jpg;;;4;Circle;[1160.2,377.09,74.27];"{""size"":4892544,""mimetype"":""image\/jpeg"",""width"":4243,""height"":2828}";201
44;70;Porifera_amorphous;Porifera > morphotype MAIA > Porifera_amorphous;deleted;deleted;deleted;53906;20190917T073257.621449Z.jpg;;;4;Circle;[3780.99,439.24,96.4];"{""size"":4892544,""mimetype"":""image\/jpeg"",""width"":4243,""height"":2828}";202
45;70;Porifera_amorphous;Porifera > morphotype MAIA > Porifera_amorphous;deleted;deleted;deleted;53905;20190917T073254.361131Z.jpg;;;4;Circle;[816.28,1783.82,137.18];"{""size"":5047790,""mimetype"":""image\/jpeg"",""width"":4243,""height"":2828}";203
46;70;Porifera_amorphous;Porifera > morphotype MAIA > Porifera_amorphous;deleted;deleted;deleted;53890;20190917T073209.398530Z.jpg;;;4;Circle;[3219.54,364.66,135.81];"{""size"":4825300,""mimetype"":""image\/jpeg"",""width"":4243,""height"":2828}";204
47;70;Porifera_amorphous;Porifera > morphotype MAIA > Porifera_amorphous;deleted;deleted;deleted;53888;20190917T073203.420956Z.jpg;;;4;Circle;[845.29,2361.85,154.2];"{""size"":4566101,""mimetype"":""image\/jpeg"",""width"":4243,""height"":2828}";205
48;70;Porifera_amorphous;Porifera > morphotype MAIA > Porifera_amorphous;deleted;deleted;deleted;53885;20190917T073154.488232Z.jpg;;;4;Circle;[526.23,2305.91,122.43];"{""size"":4743255,""mimetype"":""image\/jpeg"",""width"":4243,""height"":2828}";208
49;70;Porifera_amorphous;Porifera > morphotype MAIA > Porifera_amorphous;deleted;deleted;deleted;53880;20190917T073139.534031Z.jpg;;;4;Circle;[3099.38,669.21,76.07];"{""size"":4231460,""mimetype"":""image\/jpeg"",""width"":4243,""height"":2828}";210
50;70;Porifera_amorphous;Porifera > morphotype MAIA > Porifera_amorphous;deleted;deleted;deleted;53879;20190917T073136.524839Z.jpg;;;4;Circle;[3167.75,1340.46,68.87];"{""size"":4545832,""mimetype"":""image\/jpeg"",""width"":4243,""height"":2828}";211
51;70;Porifera_amorphous;Porifera > morphotype MAIA > Porifera_amorphous;deleted;deleted;deleted;53875;20190917T073124.529559Z.jpg;;;4;Circle;[4046.18,950.97,71.35];"{""size"":4795706,""mimetype"":""image\/jpeg"",""width"":4243,""height"":2828}";215
52;70;Porifera_amorphous;Porifera > morphotype MAIA > Porifera_amorphous;deleted;deleted;deleted;53874;20190917T073121.614958Z.jpg;;;4;Circle;[4010.96,826.66,109.39];"{""size"":4687117,""mimetype"":""image\/jpeg"",""width"":4243,""height"":2828}";216
53;70;Porifera_amorphous;Porifera > morphotype MAIA > Porifera_amorphous;deleted;deleted;deleted;53874;20190917T073121.614958Z.jpg;;;4;Circle;[2610.44,2583.53,163.24];"{""size"":4687117,""mimetype"":""image\/jpeg"",""width"":4243,""height"":2828}";217
54;70;Porifera_amorphous;Porifera > morphotype MAIA > Porifera_amorphous;deleted;deleted;deleted;53873;20190917T073118.401684Z.jpg;;;4;Circle;[1976.48,1228.59,191.01];"{""size"":4867233,""mimetype"":""image\/jpeg"",""width"":4243,""height"":2828}";218
55;70;Porifera_amorphous;Porifera > morphotype MAIA > Porifera_amorphous;deleted;deleted;deleted;53867;20190917T073100.647032Z.jpg;;;4;Circle;[3115.95,2600.1,105.64];"{""size"":4883416,""mimetype"":""image\/jpeg"",""width"":4243,""height"":2828}";220
56;70;Porifera_amorphous;Porifera > morphotype MAIA > Porifera_amorphous;deleted;deleted;deleted;53866;20190917T073057.432035Z.jpg;;;4;Circle;[2324.53,1108.42,130.04];"{""size"":3985088,""mimetype"":""image\/jpeg"",""width"":4243,""height"":2828}";222
57;70;Porifera_amorphous;Porifera > morphotype MAIA > Porifera_amorphous;deleted;deleted;deleted;53865;20190917T073054.521816Z.jpg;;;4;Circle;[3932.23,2368.07,48.5];"{""size"":4509129,""mimetype"":""image\/jpeg"",""width"":4243,""height"":2828}";224
58;70;Porifera_amorphous;Porifera > morphotype MAIA > Porifera_amorphous;deleted;deleted;deleted;53865;20190917T073054.521816Z.jpg;;;4;Circle;[2185.73,2660.19,118.89];"{""size"":4509129,""mimetype"":""image\/jpeg"",""width"":4243,""height"":2828}";225
59;70;Porifera_amorphous;Porifera > morphotype MAIA > Porifera_amorphous;deleted;deleted;deleted;53865;20190917T073054.521816Z.jpg;;;4;Circle;[1653.28,1531.07,82.17];"{""size"":4509129,""mimetype"":""image\/jpeg"",""width"":4243,""height"":2828}";226
60;70;Porifera_amorphous;Porifera > morphotype MAIA > Porifera_amorphous;deleted;deleted;deleted;53864;20190917T073051.563667Z.jpg;;;4;Circle;[3683.62,416.45,115.43];"{""size"":4493613,""mimetype"":""image\/jpeg"",""width"":4243,""height"":2828}";228
61;70;Porifera_amorphous;Porifera > morphotype MAIA > Porifera_amorphous;deleted;deleted;deleted;53863;20190917T073048.504178Z.jpg;;;4;Circle;[3855.58,1274.17,45.48];"{""size"":4440056,""mimetype"":""image\/jpeg"",""width"":4243,""height"":2828}";236
62;70;Porifera_amorphous;Porifera > morphotype MAIA > Porifera_amorphous;deleted;deleted;deleted;53862;20190917T073045.347189Z.jpg;;;4;Circle;[691.97,627.77,63.25];"{""size"":4481903,""mimetype"":""image\/jpeg"",""width"":4243,""height"":2828}";270
63;70;Porifera_amorphous;Porifera > morphotype MAIA > Porifera_amorphous;deleted;deleted;deleted;53862;20190917T073045.347189Z.jpg;;;4;Circle;[546.95,1216.16,82.25];"{""size"":4481903,""mimetype"":""image\/jpeg"",""width"":4243,""height"":2828}";271
64;70;Porifera_amorphous;Porifera > morphotype MAIA > Porifera_amorphous;deleted;deleted;deleted;53862;20190917T073045.347189Z.jpg;;;4;Circle;[778.99,631.92,92];"{""size"":4481903,""mimetype"":""image\/jpeg"",""width"":4243,""height"":2828}";272
65;70;Porifera_amorphous;Porifera > morphotype MAIA > Porifera_amorphous;deleted;deleted;deleted;53861;20190917T073042.491768Z.jpg;;;4;Circle;[3383.21,385.37,115.91];"{""size"":4577245,""mimetype"":""image\/jpeg"",""width"":4243,""height"":2828}";291
66;70;Porifera_amorphous;Porifera > morphotype MAIA > Porifera_amorphous;deleted;deleted;deleted;53861;20190917T073042.491768Z.jpg;;;4;Circle;[1597.34,261.07,87.11];"{""size"":4577245,""mimetype"":""image\/jpeg"",""width"":4243,""height"":2828}";299
67;70;Porifera_amorphous;Porifera > morphotype MAIA > Porifera_amorphous;deleted;deleted;deleted;53859;20190917T073036.525753Z.jpg;;;4;Circle;[3062.09,1402.62,102.59];"{""size"":4554894,""mimetype"":""image\/jpeg"",""width"":4243,""height"":2828}";313
68;70;Porifera_amorphous;Porifera > morphotype MAIA > Porifera_amorphous;deleted;deleted;deleted;53859;20190917T073036.525753Z.jpg;;;4;Circle;[936.44,1707.17,96.87];"{""size"":4554894,""mimetype"":""image\/jpeg"",""width"":4243,""height"":2828}";338
69;70;Porifera_amorphous;Porifera > morphotype MAIA > Porifera_amorphous;deleted;deleted;deleted;53855;20190917T073024.498257Z.jpg;;;4;Circle;[3399.79,134.69,66.33];"{""size"":4251787,""mimetype"":""image\/jpeg"",""width"":4243,""height"":2828}";356
70;70;Porifera_amorphous;Porifera > morphotype MAIA > Porifera_amorphous;deleted;deleted;deleted;53855;20190917T073024.498257Z.jpg;;;4;Circle;[1323.87,1620.15,94.35];"{""size"":4251787,""mimetype"":""image\/jpeg"",""width"":4243,""height"":2828}";359
71;70;Porifera_amorphous;Porifera > morphotype MAIA > Porifera_amorphous;deleted;deleted;deleted;53810;20190917T072809.315928Z.jpg;;;5;Rectangle;[1419.34,844.43,1531.22,720.12,1634.46,813.04,1522.58,937.35];"{""size"":4894859,""mimetype"":""image\/jpeg"",""width"":4243,""height"":2828}";361
72;70;Porifera_amorphous;Porifera > morphotype MAIA > Porifera_amorphous;deleted;deleted;deleted;53808;20190917T072803.497858Z.jpg;;;4;Circle;[94.27,1503.1,91.8];"{""size"":4746534,""mimetype"":""image\/jpeg"",""width"":4243,""height"":2828}";362
73;70;Porifera_amorphous;Porifera > morphotype MAIA > Porifera_amorphous;deleted;deleted;deleted;53804;20190917T072751.515682Z.jpg;;;5;Rectangle;[3361.33,2654.55,3560.22,2401.79,3284.93,2185.17,3086.04,2437.93];"{""size"":4744212,""mimetype"":""image\/jpeg"",""width"":4243,""height"":2828}";363
74;70;Porifera_amorphous;Porifera > morphotype MAIA > Porifera_amorphous;deleted;deleted;deleted;53800;20190917T072739.330398Z.jpg;;;4;Circle;[2890.13,1653.3,193.38];"{""size"":4549220,""mimetype"":""image\/jpeg"",""width"":4243,""height"":2828}";366
75;70;Porifera_amorphous;Porifera > morphotype MAIA > Porifera_amorphous;deleted;deleted;deleted;53800;20190917T072739.330398Z.jpg;;;5;Rectangle;[3429.42,1326.99,3709.11,1020.37,3529.68,856.71,3249.99,1163.33];"{""size"":4549220,""mimetype"":""image\/jpeg"",""width"":4243,""height"":2828}";367
76;70;Porifera_amorphous;Porifera > morphotype MAIA > Porifera_amorphous;deleted;deleted;deleted;53800;20190917T072739.330398Z.jpg;;;4;Circle;[621.48,2484.12,127.9];"{""size"":4549220,""mimetype"":""image\/jpeg"",""width"":4243,""height"":2828}";368
77;70;Porifera_amorphous;Porifera > morphotype MAIA > Porifera_amorphous;deleted;deleted;deleted;53798;20190917T072733.587741Z.jpg;;;4;Circle;[2763.75,1394.33,89.64];"{""size"":5030009,""mimetype"":""image\/jpeg"",""width"":4243,""height"":2828}";369
78;70;Porifera_amorphous;Porifera > morphotype MAIA > Porifera_amorphous;deleted;deleted;deleted;53796;20190917T072727.525107Z.jpg;;;4;Circle;[2724.39,2701.62,95.32];"{""size"":4420188,""mimetype"":""image\/jpeg"",""width"":4243,""height"":2828}";370
79;70;Porifera_amorphous;Porifera > morphotype MAIA > Porifera_amorphous;deleted;deleted;deleted;53796;20190917T072727.525107Z.jpg;;;4;Circle;[1249.28,1812.83,68.87];"{""size"":4420188,""mimetype"":""image\/jpeg"",""width"":4243,""height"":2828}";372
80;70;Porifera_amorphous;Porifera > morphotype MAIA > Porifera_amorphous;deleted;deleted;deleted;53796;20190917T072727.525107Z.jpg;;;4;Circle;[1707.14,341.87,192.18];"{""size"":4420188,""mimetype"":""image\/jpeg"",""width"":4243,""height"":2828}";373
81;70;Porifera_amorphous;Porifera > morphotype MAIA > Porifera_amorphous;deleted;deleted;deleted;53780;20190917T072639.337057Z.jpg;;;4;Circle;[1841.81,1663.66,63.11];"{""size"":4339352,""mimetype"":""image\/jpeg"",""width"":4243,""height"":2828}";374
82;70;Porifera_amorphous;Porifera > morphotype MAIA > Porifera_amorphous;deleted;deleted;deleted;53778;20190917T072633.321040Z.jpg;;;4;Circle;[337.7,1448.2,98.84];"{""size"":3944276,""mimetype"":""image\/jpeg"",""width"":4243,""height"":2828}";385
83;70;Porifera_amorphous;Porifera > morphotype MAIA > Porifera_amorphous;deleted;deleted;deleted;53778;20190917T072633.321040Z.jpg;;;4;Circle;[598.74,2011.72,101.92];"{""size"":3944276,""mimetype"":""image\/jpeg"",""width"":4243,""height"":2828}";389
84;70;Porifera_amorphous;Porifera > morphotype MAIA > Porifera_amorphous;deleted;deleted;deleted;53776;20190917T072627.453030Z.jpg;;;4;Circle;[4056.54,2231.33,65.84];"{""size"":3878724,""mimetype"":""image\/jpeg"",""width"":4243,""height"":2828}";394
85;70;Porifera_amorphous;Porifera > morphotype MAIA > Porifera_amorphous;deleted;deleted;deleted;53776;20190917T072627.453030Z.jpg;;;4;Circle;[2546.21,1081.49,69.64];"{""size"":3878724,""mimetype"":""image\/jpeg"",""width"":4243,""height"":2828}";401
86;70;Porifera_amorphous;Porifera > morphotype MAIA > Porifera_amorphous;deleted;deleted;deleted;53775;20190917T072624.491991Z.jpg;;;4;Circle;[3587.53,1394.64,179.86];"{""size"":4120839,""mimetype"":""image\/jpeg"",""width"":4243,""height"":2828}";404
87;70;Porifera_amorphous;Porifera > morphotype MAIA > Porifera_amorphous;deleted;deleted;deleted;52815;20190917T063824.500961Z.jpg;;;4;Circle;[2786.54,304.58,106.55];"{""size"":5421548,""mimetype"":""image\/jpeg"",""width"":4243,""height"":2828}";433
88;70;Porifera_amorphous;Porifera > morphotype MAIA > Porifera_amorphous;deleted;deleted;deleted;52815;20190917T063824.500961Z.jpg;;;4;Circle;[648.47,642.27,46];"{""size"":5421548,""mimetype"":""image\/jpeg"",""width"":4243,""height"":2828}";434
89;70;Porifera_amorphous;Porifera > morphotype MAIA > Porifera_amorphous;deleted;deleted;deleted;47515;20190916T201404.058714Z.jpg;;;4;Circle;[3118.02,2769.99,58.67];"{""size"":5297915,""mimetype"":""image\/jpeg"",""width"":4243,""height"":2828}";484
90;70;Porifera_amorphous;Porifera > morphotype MAIA > Porifera_amorphous;deleted;deleted;deleted;47522;20190916T201425.041828Z.jpg;;;4;Circle;[2154.65,2680.9,63.15];"{""size"":5360693,""mimetype"":""image\/jpeg"",""width"":4243,""height"":2828}";497
91;70;Porifera_amorphous;Porifera > morphotype MAIA > Porifera_amorphous;deleted;deleted;deleted;47384;20190916T200731.059006Z.jpg;;;4;Circle;[1257.57,256.92,78.73];"{""size"":5102815,""mimetype"":""image\/jpeg"",""width"":4243,""height"":2828}";525
92;70;Porifera_amorphous;Porifera > morphotype MAIA > Porifera_amorphous;deleted;deleted;deleted;47384;20190916T200731.059006Z.jpg;;;4;Circle;[3368.71,66.32,79.73];"{""size"":5102815,""mimetype"":""image\/jpeg"",""width"":4243,""height"":2828}";532
93;70;Porifera_amorphous;Porifera > morphotype MAIA > Porifera_amorphous;deleted;deleted;deleted;50349;20190917T022506.807450Z.jpg;;;4;Circle;[2090.42,2378.42,59.33];"{""size"":5468789,""mimetype"":""image\/jpeg"",""width"":4243,""height"":2828}";541
94;70;Porifera_amorphous;Porifera > morphotype MAIA > Porifera_amorphous;deleted;deleted;deleted;50349;20190917T022506.807450Z.jpg;;;4;Circle;[1493.75,752.08,69.24];"{""size"":5468789,""mimetype"":""image\/jpeg"",""width"":4243,""height"":2828}";543
95;70;Porifera_amorphous;Porifera > morphotype MAIA > Porifera_amorphous;deleted;deleted;deleted;49316;20190916T231815.891661Z.jpg;;;4;Circle;[2890.13,2434.36,99.14];"{""size"":5480882,""mimetype"":""image\/jpeg"",""width"":4243,""height"":2828}";570
96;70;Porifera_amorphous;Porifera > morphotype MAIA > Porifera_amorphous;deleted;deleted;deleted;49316;20190916T231815.891661Z.jpg;;;4;Circle;[617.39,1651.23,98.25];"{""size"":5480882,""mimetype"":""image\/jpeg"",""width"":4243,""height"":2828}";571
97;70;Porifera_amorphous;Porifera > morphotype MAIA > Porifera_amorphous;deleted;deleted;deleted;49315;20190916T231812.842962Z.jpg;;;4;Circle;[756.2,387.45,79.11];"{""size"":5374691,""mimetype"":""image\/jpeg"",""width"":4243,""height"":2828}";577
98;70;Porifera_amorphous;Porifera > morphotype MAIA > Porifera_amorphous;deleted;deleted;deleted;47517;20190916T201410.052690Z.jpg;;;4;Circle;[3005.11,804.91,59.88];"{""size"":5198170,""mimetype"":""image\/jpeg"",""width"":4243,""height"":2828}";610
99;70;Porifera_amorphous;Porifera > morphotype MAIA > Porifera_amorphous;deleted;deleted;deleted;47512;20190916T201355.064823Z.jpg;;;4;Circle;[410.21,261.07,85.85];"{""size"":5214513,""mimetype"":""image\/jpeg"",""width"":4243,""height"":2828}";628
100;72;Porifera_ball;Porifera > morphotype MAIA > Porifera_ball;deleted;deleted;deleted;44863;20190916T162903.779988Z.jpg;;;4;Circle;[132.59,184.41,36.24];"{""size"":6205506,""mimetype"":""image\/jpeg"",""width"":4243,""height"":2828}";131
101;72;Porifera_ball;Porifera > morphotype MAIA > Porifera_ball;deleted;deleted;deleted;44863;20190916T162903.779988Z.jpg;;;4;Circle;[379.14,294.22,29.3];"{""size"":6205506,""mimetype"":""image\/jpeg"",""width"":4243,""height"":2828}";132
102;72;Porifera_ball;Porifera > morphotype MAIA > Porifera_ball;deleted;deleted;deleted;44863;20190916T162903.779988Z.jpg;;;4;Circle;[1877.03,772.8,52.82];"{""size"":6205506,""mimetype"":""image\/jpeg"",""width"":4243,""height"":2828}";133
103;72;Porifera_ball;Porifera > morphotype MAIA > Porifera_ball;deleted;deleted;deleted;44863;20190916T162903.779988Z.jpg;;;4;Circle;[2175.37,567.69,39.8];"{""size"":6205506,""mimetype"":""image\/jpeg"",""width"":4243,""height"":2828}";134
